delta,s0,s1
0.18619633134298286,0.298055655446983,0.48425198678996584
0.15579264703241374,0.269241419714216,0.42503406674662975
0.14831581456716825,0.3053496921694691,0.45366550673663736
0.17056318258986075,0.3076725270013745,0.47823570959123524
0.1723221450631079,0.2635244609638918,0.4358466060269997
0.17498985068857176,0.2656259985483356,0.44061584923690733
0.18158795795734956,0.272001929525885,0.45358988748323453
0.150801746945032,0.280139888080704,0.430941635025736
0.17525583164893638,0.250656856868373,0.4259126885173094
0.18171256654978374,0.2914878047653976,0.47320037131518133
0.1368357038772382,0.31217217031004796,0.44900787418728616
0.08747519036903373,0.31732203373525986,0.4047972241042936
0.13948732799051955,0.2822473025834291,0.42173463057394867
0.18973298020985702,0.2770466618781712,0.4667796420880282
0.14540819032673918,0.25821169576795583,0.403619886094695
0.17786551085771274,0.27539351732604306,0.4532590281837558
0.1997576083813322,0.24947623016576617,0.44923383854709836
0.15381891988827423,0.28121023196924266,0.4350291518575169
0.17961134272030177,0.2602370244854867,0.43984836720578846
0.10809982321710782,0.32203584716476086,0.4301356703818687
0.14600119163581604,0.3016636374946621,0.4476648291304781
0.18929177182147255,0.26754623077328155,0.4568380025947541
0.15286279026698474,0.2933585023746847,0.44622129264166943
0.1088444270504606,0.29755892693035946,0.40640335398082006
0.12916135326881034,0.29119593117852166,0.420357284447332
0.11292489587800092,0.2993660653161299,0.41229096119413083
0.2180069171970146,0.252388610145463,0.4703955273424776
0.1698797439817284,0.3213537327997353,0.4912334767814637
0.15482584789036458,0.2761353899947368,0.4309612378851014
0.13583226023493272,0.2697229761359651,0.4055552363708978
0.185258483438067,0.28289122542175626,0.46814970885982327
0.14520610137538303,0.2610411489354858,0.40624725031086883
0.22004901880532163,0.2730887549809273,0.4931377737862489
0.11419581807180218,0.295000441421517,0.40919625949331917
0.13294646078787636,0.2950634001062279,0.42800986089410425
0.1686800776516592,0.2924737536266057,0.4611538312782649
0.1732240273375325,0.3030019672541268,0.4762259945916593
0.14194638195989412,0.2799046751840747,0.4218510571439688
0.16139289497483228,0.2903954190676235,0.4517883140424558
0.12312344564827582,0.29661630515540865,0.4197397508036845
0.13756582065847717,0.2798449863457063,0.4174108070041835
0.19105712621536217,0.24794954749273293,0.4390066737080951
0.1079282324869904,0.33713216261819906,0.44506039510518947
0.15466185085385914,0.2557774372591746,0.41043928811303376
0.13023358745397562,0.27420067044745805,0.40443425790143367
0.23027509532605783,0.24369756500734835,0.4739726603334062
0.201032969175149,0.2639381248963201,0.46497109407146914
0.15984244850646345,0.2659667295376386,0.42580917804410207
0.1796384495672046,0.2937340318417821,0.4733724814089867
0.15771961099702841,0.28292928628910147,0.4406488972861299
0.1711453868126685,0.2632743831121957,0.4344197699248642
0.16403279713241525,0.2671414722265117,0.43117426935892694
0.16368363794140328,0.28543916376849676,0.44912280170990004
